Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
Site latitude (positive means North);10.000
Site longitude (positive means East);39.000
Site altitude (m);2041
Date beginning;2015-01-01
Date end;2015-12-31
Time reference (decimal hour);UT
Summarization (period of integration);Hour (h)
Date - Instant;The date or instant given for each value corresponds to the end of the summarization
Temperature;Temperature at 2 m above ground in K
Relative humidity;Relative humidity at 2 m above ground in %
Pressure;Pressure at ground level in hPa
Wind speed;Wind speed at 10 m above ground in m/s
Wind direction;Wind direction at 10 m above ground in degrees (0 means from North, 90 from East...)
Rainfall;Rainfall in kg/m2 (Rain depth in cm can be obtained by dividing the values by 10)
Snowfall;Snowfall in kg/m2
Snow depth;Snow depth in m

MERRA 2 meteorological data
Year;Month;Day;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;
2015;2;16;6.0000;290.8978;57.2849;803.9105;0.5581;198.5023;0.4428;0.0000;0.0000;
2015;2;16;7.0000;292.7635;48.3543;803.9039;0.6792;248.5610;0.3924;0.0000;0.0000;
2015;2;16;8.0000;294.2450;42.5488;803.4955;0.7219;266.5998;0.3312;0.0000;0.0000;
2015;2;16;9.0000;295.3385;39.1175;802.7421;0.6404;272.0948;0.2376;0.0000;0.0000;
2015;2;16;10.0000;296.3183;36.4403;801.7994;0.5344;252.0626;0.1728;0.0000;0.0000;
2015;2;16;11.0000;297.0950;34.4360;800.8869;0.5606;229.3780;0.1368;0.0000;0.0000;
2015;2;16;12.0000;297.3848;33.4576;800.2123;0.5413;219.1318;0.1188;0.0000;0.0000;
2015;2;16;13.0000;297.1932;33.4818;800.0338;0.3684;191.8274;0.1044;0.0000;0.0000;
2015;2;16;14.0000;296.8085;34.1639;800.3133;0.4717;130.3731;0.0900;0.0000;0.0000;
2015;2;16;15.0000;295.9801;36.8244;800.8134;0.9442;112.1339;0.0396;0.0000;0.0000;
2015;2;16;16.0000;294.2309;47.4379;801.3192;1.3342;101.0592;0.0288;0.0000;0.0000;
2015;2;16;17.0000;293.4324;49.9840;801.8343;1.8131;98.3565;0.0324;0.0000;0.0000;
2015;2;16;18.0000;292.9294;50.7173;802.3270;2.0427;99.2877;0.0396;0.0000;0.0000;
2015;2;16;19.0000;292.4661;52.0215;802.5713;2.1057;100.3911;0.0540;0.0000;0.0000;
2015;2;16;20.0000;291.9987;53.8550;802.5382;2.0555;100.0005;0.0792;0.0000;0.0000;
2015;2;16;21.0000;291.5484;55.7504;802.3219;1.9028;97.6085;0.1296;0.0000;0.0000;
2015;2;16;22.0000;291.1172;57.3961;801.9416;1.6152;95.4321;0.1836;0.0000;0.0000;
2015;2;16;23.0000;290.7191;58.5645;801.5714;1.2763;92.7435;0.2412;0.0000;0.0000;
2015;2;16;24.0000;290.3927;59.4641;801.4671;0.9325;91.3584;0.3060;0.0000;0.0000;
2015;2;17;1.0000;290.0583;60.0800;801.6267;0.7320;98.8371;0.4248;0.0000;0.0000;
2015;2;17;2.0000;289.6814;60.8924;801.9850;0.8299;112.9848;0.5436;0.0000;0.0000;
2015;2;17;3.0000;289.2921;62.4310;802.5016;1.1258;120.1567;0.6444;0.0000;0.0000;
2015;2;17;4.0000;288.9637;63.9063;803.1110;1.4055;120.8631;0.7164;0.0000;0.0000;
2015;2;17;5.0000;289.3199;61.2315;803.7702;1.9825;120.4126;0.6876;0.0000;0.0000;
2015;2;17;6.0000;290.0893;57.1298;804.4259;2.1979;121.7635;0.5724;0.0000;0.0000;
2015;2;17;7.0000;291.3201;51.4207;804.8339;2.0369;127.9292;0.4140;0.0000;0.0000;
2015;2;17;8.0000;292.5024;46.8481;804.7068;1.5433;133.1851;0.3060;0.0000;0.0000;
2015;2;17;9.0000;293.5457;43.3096;804.0837;0.9844;136.9755;0.2160;0.0000;0.0000;
2015;2;17;10.0000;294.4589;40.6944;803.2207;0.5881;144.8585;0.1512;0.0000;0.0000;
2015;2;17;11.0000;295.1131;38.9722;802.4087;0.2656;166.8613;0.1044;0.0000;0.0000;
2015;2;17;12.0000;295.5512;37.9041;801.7092;0.1680;261.0775;0.0936;0.0000;0.0000;
2015;2;17;13.0000;295.6657;37.4313;801.3423;0.2972;308.4149;0.0972;0.0000;0.0000;
2015;2;17;14.0000;295.3333;37.7993;801.3817;0.4390;347.3198;0.0792;0.0000;0.0000;
2015;2;17;15.0000;294.4930;40.6062;801.7055;0.6061;11.6543;0.0432;0.0000;0.0000;
2015;2;17;16.0000;292.8398;49.6805;802.1472;0.8662;16.3146;0.0288;0.0000;0.0000;
2015;2;17;17.0000;292.0841;51.5020;802.6831;1.2027;21.3998;0.0252;0.0000;0.0000;
2015;2;17;18.0000;291.6466;51.7117;803.1381;1.3444;27.3343;0.0180;0.0000;0.0000;
2015;2;17;19.0000;291.3232;51.3708;803.2595;1.3510;33.7793;0.0108;0.0000;0.0000;
2015;2;17;20.0000;291.1147;50.7765;803.0250;1.2661;42.2097;0.0072;0.0000;0.0000;
2015;2;17;21.0000;290.9973;50.0203;802.5469;1.1096;51.9067;0.0036;0.0000;0.0000;
2015;2;17;22.0000;290.8467;49.3917;801.9523;0.9677;59.7984;0.0072;0.0000;0.0000;
2015;2;17;23.0000;290.7124;48.8508;801.4025;0.7904;63.0621;0.0072;0.0000;0.0000;
2015;2;17;24.0000;290.6408;48.4495;801.0855;0.5499;60.2592;0.0072;0.0000;0.0000;
2015;2;18;1.0000;290.5660;48.5078;801.0668;0.2828;54.8722;0.0072;0.0000;0.0000;
2015;2;18;2.0000;290.4030;48.7268;801.3284;0.0940;78.7423;0.0036;0.0000;0.0000;
2015;2;18;3.0000;290.2245;48.5720;801.7853;0.2284;133.4140;0.0036;0.0000;0.0000;
2015;2;18;4.0000;290.0945;49.0452;802.2855;0.5093;128.3556;0.0036;0.0000;0.0000;
2015;2;18;5.0000;291.2717;47.6332;802.7400;0.7969;120.9862;0.0036;0.0000;0.0000;
2015;2;18;6.0000;293.5464;39.2630;803.1008;1.1747;88.1590;0.0072;0.0000;0.0000;
2015;2;18;7.0000;295.7795;33.5091;803.1702;1.3468;72.7833;0.0036;0.0000;0.0000;
2015;2;18;8.0000;297.4781;29.5284;802.7520;1.4658;73.2391;0.0072;0.0000;0.0000;
2015;2;18;9.0000;298.8831;26.1572;801.9076;1.4608;79.0549;0.0108;0.0000;0.0000;
2015;2;18;10.0000;299.9049;23.3394;800.8780;1.2490;85.1321;0.0072;0.0000;0.0000;
2015;2;18;11.0000;300.7929;20.9536;799.8945;0.9353;87.4672;0.0000;0.0000;0.0000;
2015;2;18;12.0000;301.2759;19.3227;799.1108;0.6964;82.1076;0.0000;0.0000;0.0000;
2015;2;18;13.0000;301.1924;18.4387;798.7420;0.6648;72.9917;0.0000;0.0000;0.0000;
2015;2;18;14.0000;300.5712;18.1423;798.8223;0.8904;77.5053;0.0000;0.0000;0.0000;
2015;2;18;15.0000;299.1462;20.5693;799.1934;1.0986;94.5619;0.0000;0.0000;0.0000;
2015;2;18;16.0000;296.2657;27.6769;799.7623;1.3355;105.9419;0.0000;0.0000;0.0000;
2015;2;18;17.0000;294.5349;30.4674;800.6013;2.4547;101.9087;0.0000;0.0000;0.0000;
2015;2;18;18.0000;292.4556;34.2502;801.5067;3.4228;97.4277;0.0000;0.0000;0.0000;
2015;2;18;19.0000;291.0028;36.2518;802.1377;3.2717;98.3542;0.0000;0.0000;0.0000;
2015;2;18;20.0000;290.1019;37.3152;802.1774;2.8889;100.5482;0.0000;0.0000;0.0000;
2015;2;18;21.0000;289.7471;37.2268;801.7946;2.3972;103.0825;0.0000;0.0000;0.0000;
2015;2;18;22.0000;289.6602;36.4223;801.2346;1.8696;108.1736;0.0000;0.0000;0.0000;
2015;2;18;23.0000;289.3539;36.5809;800.6308;1.4585;118.0018;0.0000;0.0000;0.0000;
2015;2;18;24.0000;288.9788;37.0354;800.2219;1.2556;131.9315;0.0000;0.0000;0.0000;
2015;2;19;1.0000;288.3806;38.2986;800.1033;1.2753;142.4235;0.0000;0.0000;0.0000;
2015;2;19;2.0000;287.8675;39.1849;800.2014;1.4407;146.5891;0.0000;0.0000;0.0000;
2015;2;19;3.0000;287.2817;40.4027;800.4866;1.6355;146.8594;0.0000;0.0000;0.0000;
2015;2;19;4.0000;286.8799;41.4450;800.9338;1.7608;145.7876;0.0000;0.0000;0.0000;
2015;2;19;5.0000;289.4328;37.2096;801.3683;1.9284;144.7811;0.0000;0.0000;0.0000;
2015;2;19;6.0000;293.1196;24.6865;801.6530;2.0399;134.1983;0.0000;0.0000;0.0000;
2015;2;19;7.0000;296.2622;17.0244;801.6941;1.8075;109.8429;0.0000;0.0000;0.0000;
2015;2;19;8.0000;298.3652;14.2429;801.3323;1.5784;85.4107;0.0000;0.0000;0.0000;
2015;2;19;9.0000;299.9288;13.0281;800.5871;1.2861;62.7615;0.0000;0.0000;0.0000;
2015;2;19;10.0000;301.0263;12.4905;799.7197;0.9613;41.7923;0.0000;0.0000;0.0000;
2015;2;19;11.0000;301.7023;12.3109;798.8105;0.7855;12.2732;0.0000;0.0000;0.0000;
2015;2;19;12.0000;301.9321;12.3535;798.0784;0.8726;344.6931;0.0000;0.0000;0.0000;
2015;2;19;13.0000;301.6909;12.6268;797.7466;1.0976;332.5413;0.0000;0.0000;0.0000;
2015;2;19;14.0000;300.9346;13.2317;797.8423;1.1845;329.3332;0.0000;0.0000;0.0000;
2015;2;19;15.0000;299.4296;16.0082;798.1746;0.8422;323.1839;0.0000;0.0000;0.0000;
2015;2;19;16.0000;296.6584;24.0239;798.5973;0.1859;328.8436;0.0000;0.0000;0.0000;
2015;2;19;17.0000;295.5850;24.7243;799.1334;0.6131;106.2411;0.0000;0.0000;0.0000;
2015;2;19;18.0000;294.6953;25.8285;799.7488;1.6314;105.1898;0.0000;0.0000;0.0000;
2015;2;19;19.0000;292.9607;29.3485;800.1942;2.6949;102.0466;0.0000;0.0000;0.0000;
2015;2;19;20.0000;291.3825;32.7191;800.3100;2.9929;103.2731;0.0000;0.0000;0.0000;
2015;2;19;21.0000;290.5999;34.1130;800.1102;2.7022;106.7114;0.0000;0.0000;0.0000;
2015;2;19;22.0000;290.1801;34.5967;799.6328;2.2140;112.3199;0.0000;0.0000;0.0000;
2015;2;19;23.0000;289.8221;35.1883;799.1470;1.7943;122.6011;0.0000;0.0000;0.0000;
2015;2;19;24.0000;289.3699;36.2917;798.8267;1.6050;134.8806;0.0000;0.0000;0.0000;
2015;2;20;1.0000;288.8260;37.8010;798.7700;1.6626;140.4512;0.0000;0.0000;0.0000;
2015;2;20;2.0000;288.2837;39.3484;798.9807;1.8068;139.1811;0.0000;0.0000;0.0000;
2015;2;20;3.0000;287.8130;40.6663;799.4277;1.9344;135.3142;0.0000;0.0000;0.0000;
2015;2;20;4.0000;287.6326;41.5148;800.0116;1.9571;130.1783;0.0000;0.0000;0.0000;
2015;2;20;5.0000;290.5218;36.3931;800.6000;2.0417;125.7526;0.0000;0.0000;0.0000;
2015;2;20;6.0000;294.1458;26.5925;801.0999;2.1731;121.2376;0.0000;0.0000;0.0000;
2015;2;20;7.0000;296.9779;22.1521;801.3480;1.5699;118.7592;0.0000;0.0000;0.0000;
2015;2;20;8.0000;298.9789;19.9083;801.1285;0.9407;110.4799;0.0000;0.0000;0.0000;
2015;2;20;9.0000;300.4511;18.5787;800.4156;0.4793;84.3396;0.0000;0.0000;0.0000;
2015;2;20;10.0000;301.4818;17.7349;799.4943;0.3453;30.5105;0.0000;0.0000;0.0000;
2015;2;20;11.0000;302.1405;17.0319;798.6028;0.5616;356.3409;0.0000;0.0000;0.0000;
2015;2;20;12.0000;302.3531;16.5842;797.8858;0.8110;350.9753;0.0000;0.0000;0.0000;
2015;2;20;13.0000;302.0763;16.5113;797.4930;0.9621;349.5648;0.0000;0.0000;0.0000;
2015;2;20;14.0000;301.3300;16.9275;797.5134;0.9850;350.9668;0.0000;0.0000;0.0000;
2015;2;20;15.0000;299.9387;19.2236;797.7845;0.7564;353.7889;0.0000;0.0000;0.0000;
2015;2;20;16.0000;297.7710;25.6204;798.1930;0.4491;26.2799;0.0000;0.0000;0.0000;
2015;2;20;17.0000;296.8169;26.0860;798.7340;0.6974;85.7706;0.0000;0.0000;0.0000;
2015;2;20;18.0000;295.7854;28.3170;799.3515;1.2523;107.5600;0.0000;0.0000;0.0000;
2015;2;20;19.0000;294.5041;32.2294;799.7950;1.9380;112.3756;0.0000;0.0000;0.0000;
2015;2;20;20.0000;293.1243;36.3081;799.9472;2.5072;111.2562;0.0000;0.0000;0.0000;
2015;2;20;21.0000;291.8315;40.2254;799.8394;2.6630;110.3115;0.0000;0.0000;0.0000;
2015;2;20;22.0000;290.8508;43.2426;799.4880;2.5513;110.6908;0.0000;0.0000;0.0000;
2015;2;20;23.0000;290.0743;45.4872;799.0059;2.4171;111.4268;0.0000;0.0000;0.0000;
2015;2;20;24.0000;289.4500;47.1614;798.6691;2.3037;112.9957;0.0000;0.0000;0.0000;
2015;2;21;1.0000;288.8885;48.5983;798.5938;2.3008;114.6296;0.0000;0.0000;0.0000;
2015;2;21;2.0000;288.4596;49.6748;798.8293;2.3017;115.7121;0.0000;0.0000;0.0000;
2015;2;21;3.0000;288.1531;50.4082;799.3573;2.2830;116.6833;0.0000;0.0000;0.0000;
2015;2;21;4.0000;288.0693;50.8520;800.0551;2.2019;117.2784;0.0000;0.0000;0.0000;
2015;2;21;5.0000;290.9974;43.5054;800.7827;2.4007;118.2605;0.0000;0.0000;0.0000;
2015;2;21;6.0000;294.4873;32.6217;801.3340;2.7063;116.6223;0.0000;0.0000;0.0000;
2015;2;21;7.0000;297.1960;27.1789;801.5891;2.1353;116.9554;0.0000;0.0000;0.0000;
2015;2;21;8.0000;299.1346;24.4501;801.3400;1.6602;105.8769;0.0000;0.0000;0.0000;
2015;2;21;9.0000;300.5870;22.5141;800.5963;1.4515;87.5769;0.0000;0.0000;0.0000;
2015;2;21;10.0000;301.6443;21.0107;799.7009;1.4685;71.8210;0.0000;0.0000;0.0000;
2015;2;21;11.0000;302.3321;19.8315;798.8252;1.5070;59.8916;0.0000;0.0000;0.0000;
2015;2;21;12.0000;302.6028;19.0443;798.1684;1.5831;51.7557;0.0000;0.0000;0.0000;
2015;2;21;13.0000;302.3317;18.9687;797.8319;1.7168;53.7512;0.0000;0.0000;0.0000;
2015;2;21;14.0000;301.5420;19.8576;797.8846;2.0366;67.6502;0.0000;0.0000;0.0000;
2015;2;21;15.0000;300.0838;22.6264;798.2282;2.5176;84.1191;0.0000;0.0000;0.0000;
2015;2;21;16.0000;296.9918;32.6073;798.8411;2.8299;97.9221;0.0000;0.0000;0.0000;
2015;2;21;17.0000;295.4705;37.4217;799.6673;3.8379;103.1565;0.0144;0.0000;0.0000;
2015;2;21;18.0000;294.4048;42.9727;800.5114;4.3907;105.1809;0.0216;0.0000;0.0000;
2015;2;21;19.0000;293.4380;49.2018;801.0383;5.0648;105.6465;0.0180;0.0000;0.0000;
2015;2;21;20.0000;292.2576;54.7858;801.0798;4.4105;104.4979;0.0144;0.0000;0.0000;
2015;2;21;21.0000;291.4480;58.2877;800.8259;3.5713;104.1947;0.0108;0.0000;0.0000;
2015;2;21;22.0000;290.8901;60.4625;800.3669;3.0554;104.4966;0.0108;0.0000;0.0000;
2015;2;21;23.0000;290.4403;62.0474;799.7849;2.6561;108.1530;0.0072;0.0000;0.0000;
2015;2;21;24.0000;289.9443;63.6541;799.3003;2.3500;113.8343;0.0072;0.0000;0.0000;
2015;2;22;1.0000;289.5574;64.6295;799.1305;2.2716;115.8359;0.0000;0.0000;0.0000;
2015;2;22;2.0000;289.1589;65.5185;799.2913;2.1866;116.1678;0.0000;0.0000;0.0000;
2015;2;22;3.0000;288.7966;66.2747;799.7809;2.0987;116.1819;0.0000;0.0000;0.0000;
2015;2;22;4.0000;288.6371;66.3134;800.4896;2.0242;115.7512;0.0000;0.0000;0.0000;
2015;2;22;5.0000;291.2326;56.5221;801.2447;2.6626;114.5963;0.0036;0.0000;0.0000;
2015;2;22;6.0000;293.8819;45.8687;801.8544;2.9975;111.0176;0.0036;0.0000;0.0000;
2015;2;22;7.0000;296.5875;36.0841;802.2169;2.5905;105.3913;0.0036;0.0000;0.0000;
2015;2;22;8.0000;298.8659;29.7118;802.0465;2.1071;90.5227;0.0000;0.0000;0.0000;
2015;2;22;9.0000;300.5010;26.0504;801.2792;1.9009;73.3415;0.0000;0.0000;0.0000;
2015;2;22;10.0000;301.6320;23.4527;800.2781;1.7451;64.4558;0.0000;0.0000;0.0000;
2015;2;22;11.0000;302.4088;21.4820;799.2567;1.6356;61.8119;0.0000;0.0000;0.0000;
2015;2;22;12.0000;302.7868;20.2822;798.3698;1.6253;66.7685;0.0000;0.0000;0.0000;
2015;2;22;13.0000;302.6573;19.8457;797.8675;1.7616;78.5001;0.0000;0.0000;0.0000;
2015;2;22;14.0000;301.8851;20.3748;797.9341;2.1471;90.9599;0.0000;0.0000;0.0000;
2015;2;22;15.0000;300.3651;22.4599;798.4058;2.8368;103.2148;0.0000;0.0000;0.0000;
2015;2;22;16.0000;297.3786;31.2427;799.1850;3.1830;108.1366;0.0000;0.0000;0.0000;
2015;2;22;17.0000;295.8500;35.3769;800.2009;4.1136;106.3534;0.0072;0.0000;0.0000;
2015;2;22;18.0000;294.6331;40.4035;801.3203;5.0626;103.9354;0.0144;0.0000;0.0000;
2015;2;22;19.0000;293.2514;46.5667;801.9970;5.2186;101.7495;0.0144;0.0000;0.0000;
2015;2;22;20.0000;292.3130;50.1178;802.0899;4.5607;101.2643;0.0072;0.0000;0.0000;
2015;2;22;21.0000;291.7029;51.9096;801.7745;3.9197;102.9209;0.0036;0.0000;0.0000;
2015;2;22;22.0000;291.0547;53.9269;801.2285;3.4450;105.9636;0.0072;0.0000;0.0000;
2015;2;22;23.0000;290.3021;56.3624;800.7789;3.0065;108.7952;0.0036;0.0000;0.0000;
2015;2;22;24.0000;289.6669;58.2269;800.5846;2.8104;110.2181;0.0000;0.0000;0.0000;
2015;2;23;1.0000;289.1241;59.6788;800.6768;2.7327;111.1608;0.0000;0.0000;0.0000;
2015;2;23;2.0000;288.4938;61.3877;800.9413;2.6641;111.7397;0.0000;0.0000;0.0000;
2015;2;23;3.0000;287.8733;62.9231;801.4015;2.5128;110.6627;0.0000;0.0000;0.0000;
2015;2;23;4.0000;287.5305;63.5180;801.9896;2.3055;109.5044;0.0000;0.0000;0.0000;
2015;2;23;5.0000;290.3109;53.2610;802.5565;2.8337;106.6556;0.0000;0.0000;0.0000;
2015;2;23;6.0000;293.0546;42.5403;802.9581;3.2150;105.6907;0.0000;0.0000;0.0000;
2015;2;23;7.0000;295.8429;32.6129;803.0442;2.7366;108.2498;0.0000;0.0000;0.0000;
2015;2;23;8.0000;298.2366;25.2933;802.6088;2.0794;101.8399;0.0000;0.0000;0.0000;
2015;2;23;9.0000;300.1183;20.3852;801.6586;1.5724;90.3383;0.0000;0.0000;0.0000;
2015;2;23;10.0000;301.4387;17.5645;800.5892;1.3198;82.1648;0.0000;0.0000;0.0000;
2015;2;23;11.0000;302.2667;16.0608;799.5759;1.3184;78.4373;0.0000;0.0000;0.0000;
2015;2;23;12.0000;302.6052;15.4210;798.7556;1.4621;75.8999;0.0000;0.0000;0.0000;
2015;2;23;13.0000;302.4256;15.5630;798.4177;1.6736;75.4000;0.0000;0.0000;0.0000;
2015;2;23;14.0000;301.6707;16.5954;798.6040;1.9439;80.1193;0.0000;0.0000;0.0000;
2015;2;23;15.0000;300.1648;19.2369;799.1274;2.1341;90.3355;0.0000;0.0000;0.0000;
2015;2;23;16.0000;297.0730;28.9825;799.7940;1.9915;97.7196;0.0000;0.0000;0.0000;
2015;2;23;17.0000;295.6373;33.9678;800.5888;2.9043;103.1729;0.0000;0.0000;0.0000;
2015;2;23;18.0000;294.2946;39.5898;801.3947;3.7692;104.9282;0.0000;0.0000;0.0000;
2015;2;23;19.0000;292.9979;46.5851;801.9505;3.7375;105.2582;0.0000;0.0000;0.0000;
2015;2;23;20.0000;291.8411;52.4021;802.1498;3.4138;105.4426;0.0000;0.0000;0.0000;
2015;2;23;21.0000;290.7135;56.8196;801.9397;2.8594;106.4934;0.0000;0.0000;0.0000;
2015;2;23;22.0000;289.9379;59.2468;801.3948;2.5700;107.5926;0.0000;0.0000;0.0000;
2015;2;23;23.0000;289.4142;60.3307;800.7824;2.4014;109.7615;0.0000;0.0000;0.0000;
2015;2;23;24.0000;288.9747;61.0565;800.3895;2.2523;113.5519;0.0000;0.0000;0.0000;
2015;2;24;1.0000;288.6064;61.4368;800.3286;2.1530;118.1341;0.0000;0.0000;0.0000;
2015;2;24;2.0000;288.1938;62.0174;800.5138;2.1253;122.6359;0.0000;0.0000;0.0000;
2015;2;24;3.0000;287.7487;62.8841;800.9159;2.1528;126.8398;0.0000;0.0000;0.0000;
2015;2;24;4.0000;287.4705;63.1662;801.5370;2.1828;127.8800;0.0000;0.0000;0.0000;
2015;2;24;5.0000;290.4147;52.3683;802.1344;2.7424;127.9271;0.0000;0.0000;0.0000;
2015;2;24;6.0000;293.9018;37.2992;802.5163;2.8876;122.0061;0.0000;0.0000;0.0000;
2015;2;24;7.0000;296.8777;26.3143;802.6156;2.3544;117.5587;0.0000;0.0000;0.0000;
2015;2;24;8.0000;299.0296;20.9350;802.2255;1.8020;106.8149;0.0000;0.0000;0.0000;
2015;2;24;9.0000;300.5919;18.1544;801.4375;1.3595;92.9625;0.0000;0.0000;0.0000;
2015;2;24;10.0000;301.6562;16.6365;800.5034;1.0306;79.5806;0.0000;0.0000;0.0000;
2015;2;24;11.0000;302.2754;15.7146;799.6132;0.9450;62.1438;0.0000;0.0000;0.0000;
2015;2;24;12.0000;302.4424;15.2459;798.8720;1.0653;51.1208;0.0000;0.0000;0.0000;
2015;2;24;13.0000;302.1097;15.3538;798.5080;1.3505;49.6306;0.0000;0.0000;0.0000;
2015;2;24;14.0000;301.2585;16.2943;798.6063;1.9093;53.7359;0.0072;0.0000;0.0000;
2015;2;24;15.0000;299.7348;18.7195;798.9389;2.5556;60.8134;0.0108;0.0000;0.0000;
2015;2;24;16.0000;296.3728;27.9134;799.3549;2.5689;67.4398;0.0108;0.0000;0.0000;
2015;2;24;17.0000;294.9129;32.8039;799.9250;3.1340;75.5028;0.0072;0.0000;0.0000;
2015;2;24;18.0000;293.9128;37.4820;800.6666;3.5656;82.9838;0.0072;0.0000;0.0000;
2015;2;24;19.0000;293.0001;42.3243;801.2539;3.5120;87.8322;0.0072;0.0000;0.0000;
2015;2;24;20.0000;292.1700;46.5595;801.4557;3.3070;90.4494;0.0108;0.0000;0.0000;
2015;2;24;21.0000;291.3276;49.8674;801.3250;2.7966;90.6053;0.0180;0.0000;0.0000;
2015;2;24;22.0000;290.7688;51.8371;800.8884;2.2518;88.0604;0.0252;0.0000;0.0000;
2015;2;24;23.0000;290.5018;52.7498;800.4410;1.7385;82.7961;0.0396;0.0000;0.0000;
2015;2;24;24.0000;290.2693;53.5788;800.1634;1.3621;74.6865;0.0540;0.0000;0.0000;
2015;2;25;1.0000;289.9959;54.7163;800.1878;1.1754;65.5968;0.0864;0.0000;0.0000;
2015;2;25;2.0000;289.8116;55.6934;800.4673;1.1153;60.5884;0.1404;0.0000;0.0000;
2015;2;25;3.0000;289.5829;56.9389;800.9194;1.1439;61.2725;0.1944;0.0000;0.0000;
2015;2;25;4.0000;289.4293;57.7930;801.4358;1.1769;67.2971;0.1800;0.0000;0.0000;
2015;2;25;5.0000;291.0066;52.7607;801.8355;1.6425;72.6981;0.1152;0.0000;0.0000;
2015;2;25;6.0000;293.0755;44.6239;802.0150;2.0049;73.7963;0.0540;0.0000;0.0000;
2015;2;25;7.0000;295.5109;36.0723;801.9180;2.0481;80.2574;0.0324;0.0000;0.0000;
2015;2;25;8.0000;297.7583;29.8498;801.4492;1.8144;86.1652;0.0216;0.0000;0.0000;
2015;2;25;9.0000;299.5268;25.6147;800.5772;1.4132;88.7095;0.0144;0.0000;0.0000;
2015;2;25;10.0000;300.9152;22.5898;799.6171;0.9470;94.4291;0.0072;0.0000;0.0000;
2015;2;25;11.0000;301.8109;20.6018;798.7432;0.5579;107.4350;0.0036;0.0000;0.0000;
2015;2;25;12.0000;302.1769;19.4075;798.0990;0.3224;108.4687;0.0000;0.0000;0.0000;
2015;2;25;13.0000;302.0586;18.7603;797.8160;0.4353;83.0676;0.0000;0.0000;0.0000;
2015;2;25;14.0000;301.4225;18.6819;797.9792;0.8050;76.0979;0.0000;0.0000;0.0000;
2015;2;25;15.0000;300.1920;19.6606;798.3923;1.1964;79.0316;0.0000;0.0000;0.0000;
2015;2;25;16.0000;297.7427;26.3855;798.8847;1.3590;72.8520;0.0000;0.0000;0.0000;
2015;2;25;17.0000;296.4271;29.1663;799.4412;1.9990;76.6801;0.0000;0.0000;0.0000;
2015;2;25;18.0000;294.9317;32.4889;800.0053;2.8673;85.1178;0.0000;0.0000;0.0000;
2015;2;25;19.0000;293.7048;35.3928;800.3609;3.1915;88.8718;0.0000;0.0000;0.0000;
2015;2;25;20.0000;292.6267;38.5678;800.4652;3.1081;90.4464;0.0000;0.0000;0.0000;
2015;2;25;21.0000;291.7169;41.5605;800.3138;2.9063;92.1164;0.0000;0.0000;0.0000;
2015;2;25;22.0000;291.0000;43.9167;799.8959;2.5275;94.5263;0.0000;0.0000;0.0000;
2015;2;25;23.0000;290.5463;45.3620;799.4039;2.1879;98.2253;0.0000;0.0000;0.0000;
2015;2;25;24.0000;290.2329;46.3028;799.1009;1.9642;104.5032;0.0000;0.0000;0.0000;
2015;2;26;1.0000;289.9277;47.2618;799.1334;1.8774;111.3707;0.0000;0.0000;0.0000;
2015;2;26;2.0000;289.6360;48.1342;799.3648;1.8651;117.5042;0.0000;0.0000;0.0000;
2015;2;26;3.0000;289.3146;49.0612;799.8184;1.9002;122.0693;0.0000;0.0000;0.0000;
2015;2;26;4.0000;289.1260;49.8217;800.4030;1.9651;125.5072;0.0000;0.0000;0.0000;
2015;2;26;5.0000;291.9515;42.2704;800.9373;2.5093;125.7185;0.0000;0.0000;0.0000;
2015;2;26;6.0000;295.0347;32.2359;801.2767;3.0802;109.2836;0.0000;0.0000;0.0000;
2015;2;26;7.0000;297.7364;25.3340;801.3877;3.3686;94.3557;0.0000;0.0000;0.0000;
2015;2;26;8.0000;299.7842;21.5705;801.0939;3.5229;85.2012;0.0000;0.0000;0.0000;
2015;2;26;9.0000;301.3348;19.0623;800.3220;3.6601;79.5947;0.0000;0.0000;0.0000;
2015;2;26;10.0000;302.5157;17.0714;799.3739;3.8223;76.4209;0.0000;0.0000;0.0000;
2015;2;26;11.0000;303.3193;15.5388;798.5151;4.0200;75.9076;0.0000;0.0000;0.0000;
2015;2;26;12.0000;303.6086;14.8082;797.8886;4.2371;77.6352;0.0000;0.0000;0.0000;
2015;2;26;13.0000;303.3093;14.8181;797.6688;4.5600;81.2358;0.0000;0.0000;0.0000;
2015;2;26;14.0000;302.3119;15.8076;797.9158;5.1506;86.0710;0.0000;0.0000;0.0000;
2015;2;26;15.0000;300.4121;18.3309;798.5091;5.7383;90.9383;0.0000;0.0000;0.0000;
2015;2;26;16.0000;297.1250;24.6157;799.3145;5.0075;95.7272;0.0000;0.0000;0.0000;
2015;2;26;17.0000;295.3770;29.3908;800.2296;5.6053;97.3222;0.0000;0.0000;0.0000;
2015;2;26;18.0000;293.9120;33.8891;801.0644;5.1835;94.7843;0.0000;0.0000;0.0000;
2015;2;26;19.0000;292.5007;38.5132;801.4720;4.1242;92.1279;0.0000;0.0000;0.0000;
