X_deg,Y_deg,Pop,Elevation,LandCover,NightLights,Slope,GHI,SolarRestriction,TravelHours,WindVel,SubstationDist,RoadDist,GridDistCurrent,GridDistPlan,Hydropower,HydropowerFID,HydropowerDist,X,Y,DistFromElectrified,Country,IsUrban,VIIRS
3.51077,11.56379,687.93835,207,14,0,0.58062,2078,1,1.28333,4.36584,35.94765,29.59314,28.94125,16.54156,246,9543,16.6054,555689.9779,1278368.704,3.40577,Benin,1,0
2.51009,11.57194,1153.49255,270,14,0,0.73158,2080,1,1.05,4.24305,32.33037,10.15939,10.68292,10.68292,224,9478,37.5568,446586.0612,1279266.4,11.07096,Benin,1,0
2.62129,11.57194,104.30371,256,14,0,0.30253,2079,1,1.28333,4.24627,37.61525,0.74057,14.1089,14.1089,224,9478,31.7295,458709.486,1279247.965,14.53831,Benin,1,0
3.4704,11.57194,176.32315,212,14,0,0.31852,2078,1,1.36667,4.17571,33.5019,26.5302,25.99109,17.39017,246,9543,13.64549,551286.7023,1279262.824,4.23612,Benin,1,0
2.3484,11.5801,96.08632,264,9,0,0.1626,2074,1,2.01667,4.18982,33.01358,3.95641,23.13478,23.13478,224,9478,50.77197,428958.3125,1280203.342,19.44754,Benin,1,0
2.62133,11.5801,158.07562,253,14,0,0.3714,2078,1,1.16667,4.2529,38.36482,0.34924,14.78782,14.78782,224,9478,32.57965,458715.8271,1280149.635,15.22396,Benin,1,0
2.54051,11.58825,172.49635,275,14,0,0.95152,2078,1,1.06667,4.15085,35.10306,7.9687,12.19808,12.19808,224,9478,37.17507,449905.3467,1281064.268,12.64369,Benin,1,0
2.60116,11.58825,116.68723,245,14,0,0.13836,2077,1,1.13333,4.36167,37.96425,2.02403,14.23202,14.23202,224,9478,34.19351,456517.9739,1281054.318,14.6876,Benin,1,0
3.54128,11.58825,30.29039,181,14,0,0.3202,2075,1,2.31667,4.28481,35.10735,29.46644,28.62951,13.31169,246,9543,20.86167,559012.1687,1281079.913,7.65103,Benin,1,0
2.50017,11.60456,741.9931,303,14,0,0.55707,2084,1,1.01667,4.29393,35.5431,12.7144,14.44667,14.44667,224,9478,41.10626,445509.8951,1282875.097,14.83068,Benin,1,0
2.58104,11.60456,3.56906,262,14,0,0.4424,2078,1,1.16667,4.23994,38.52042,4.78742,14.90604,14.90604,224,9478,36.71218,454326.5715,1282860.877,15.37008,Benin,1,0
2.59115,11.60456,15.61394,264,14,0,0.20434,2077,1,1.18333,4.22489,39.01715,3.79648,15.32383,15.32383,224,9478,36.27661,455428.6497,1282859.275,15.78671,Benin,1,0
2.60126,11.60456,48.98134,258,14,0,0.37413,2077,1,1.21667,4.20331,39.53842,2.80567,15.80765,15.80765,224,9478,35.86969,456530.7268,1282857.713,16.26754,Benin,1,0
2.61137,11.60456,98.9669,247,14,0,0.34588,2076,1,1.23333,4.24005,40.08328,1.8152,16.35162,16.35162,224,9478,35.4924,457632.8025,1282856.189,16.80708,Benin,1,0
2.44966,11.61271,346.75125,281,14,0,0.22148,2084,1,1.28333,4.18692,35.60716,12.98302,17.4718,17.4718,224,9478,45.20529,440005.9874,1283786.985,17.76349,Benin,1,0
2.58109,11.61271,5.72705,255,14,0,0.36898,2078,1,1.2,4.23741,39.33503,5.17845,15.75675,15.75675,224,9478,37.53562,454332.9788,1283762.591,16.22074,Benin,1,0
2.5912,11.61271,14.02033,253,14,0,0.32169,2077,1,1.21667,4.24514,39.82174,4.18753,16.1529,16.1529,224,9478,37.10987,455435.045,1283760.989,16.61639,Benin,1,0
2.61141,11.61271,144.88844,251,14,0,0.35493,2075,1,1.28333,4.20058,40.86715,2.11556,17.13167,17.13167,224,9478,36.34396,457639.1735,1283757.901,17.58932,Benin,1,0
3.49093,11.61271,29.10369,243,14,0,0.92817,2077,1,1.11667,4.30845,30.12641,23.90907,23.20042,12.36743,197,9571,18.35583,553517.5219,1283775.139,8.07806,Benin,1,0
2.52048,11.62087,366.20547,290,14,0,0.43751,2084,1,0.96667,4.43327,37.84417,11.51449,15.84773,15.84773,224,9478,41.39329,447727.0377,1284674.759,16.2687,Benin,1,0
2.39925,11.63718,344.21237,290,9,0,0.20811,2079,1,1.71667,4.2205,38.33267,7.28814,22.89231,22.89231,224,9478,50.88883,434515.4368,1286503.4,23.12894,Benin,1,0
2.49024,11.63718,44.5019,294,14,0,0.65625,2085,1,1.23333,4.41552,38.85577,15.26914,18.21198,18.21198,224,9478,44.69146,444433.897,1286484.011,18.59356,Benin,1,0
3.17771,11.63718,12.60192,196,14,0,0.52683,2082,1,0.9,4.133,32.62295,0.48152,0.303,0.303,197,9571,16.42265,519370.819,1286440.209,10.51791,Benin,1,0
2.39929,11.64533,173.91206,282,9,0,0.45217,2079,1,1.55,4.1454,39.23184,7.34328,23.58935,23.58935,224,9478,51.54724,434522.0809,1287405.179,23.83559,Benin,1,0
2.4094,11.64533,256.50656,272,9,0,0.55953,2079,1,1.51667,4.14035,39.16503,8.44386,22.92082,22.92082,224,9478,50.80924,435624.127,1287402.866,23.18172,Benin,1,0
2.55094,11.64533,391.67523,265,14,0,0.6371,2084,1,1.06667,4.21293,41.42597,9.53174,18.58579,18.58579,224,9478,42.18483,451052.592,1287374.61,19.03597,Benin,1,0
2.39934,11.65349,147.80118,273,9,0,0.38047,2078,1,1.71667,4.12922,40.13115,7.45866,24.2999,24.2999,224,9478,52.21294,434528.7297,1288306.967,24.55506,Benin,1,0
3.5823,11.66164,58.88742,166,14,0,0.49991,2076,1,1.45,4.54538,31.52399,27.4628,26.59492,6.26239,197,9571,27.8001,563467.6042,1289204.6,6.17939,Benin,1,0
3.58236,11.6698,73.08991,158,14,0,0.39391,2075,1,0.96667,4.54213,30.90912,26.99318,26.13513,5.54706,197,9571,27.85415,563472.8373,1290106.432,5.46671,Benin,1,0
2.49046,11.67796,684.50415,292,14,0,0.64763,2084,1,1.43333,4.20313,43.30418,16.94803,22.59301,22.59301,224,9478,48.49069,444466.6157,1290992.95,22.98758,Benin,1,0
3.57232,11.67796,146.58031,160,14,0,0.35155,2075,1,0.91667,4.31305,29.49263,25.59052,24.73557,4.16094,197,9571,26.84066,562376.0799,1291006.027,4.07874,Benin,1,0
3.16794,11.68611,251.87744,218,14,0,0.21573,2086,1,1.18333,4.23013,29.5611,3.30005,3.80779,3.80779,197,9571,17.79071,518303.1924,1291850.196,5.92817,Benin,1,0
3.56227,11.68611,68.65022,158,14,0,0.45952,2075,1,0.86667,4.5122,28.07638,24.18976,23.33835,2.80783,197,9571,25.86536,561279.3524,1291905.668,2.72291,Benin,1,0
3.57238,11.68611,126.09547,158,14,0,0.0589,2074,1,1.06667,4.31305,28.89061,25.15038,24.30728,3.47934,197,9571,26.95682,562381.3324,1291907.878,3.40238,Benin,1,0
3.54212,11.69427,479.25488,166,14,0,0.35307,2077,1,0.95,4.25494,25.8696,21.83779,20.9813,1.76195,197,9571,23.85027,559080.6902,1292803.223,1.70368,Benin,1,0
3.55223,11.69427,196.58789,159,14,0,0.28877,2076,1,0.8,4.19057,26.66041,22.79127,21.94393,1.57524,197,9571,24.93275,560182.6546,1292805.356,1.48978,Benin,1,0
3.57245,11.69427,142.92081,159,12,0,0.03944,2074,0,1.1,4.19635,28.30454,24.73532,23.90539,2.91994,197,9571,27.10255,562386.5885,1292809.74,2.8538,Benin,1,0
3.16806,11.70242,141.70988,232,14,0,0.44845,2088,1,1.23333,4.29999,28.41244,4.28829,4.5145,4.5145,197,9571,18.24069,518314.6845,1293653.834,4.31839,Benin,1,0
3.54218,11.70242,1281.91797,169,13,0,0.22996,2076,1,0.75,4.30628,25.24477,21.39548,20.55289,1.05167,197,9571,24.0478,559085.9865,1293705.09,1.02556,Benin,1,0
3.16818,11.71873,151.57509,242,14,0,0.12471,2089,1,1.2,4.36723,27.33467,4.75035,5.22116,5.22116,197,9571,18.85332,518326.1924,1295457.515,2.94369,Benin,1,0
3.21873,11.71873,5086.70459,223,14,0,0.76162,2090,1,0.55,4.26864,23.02267,0.09333,0.2978,0.2978,197,9571,13.9397,523835.6279,1295461.293,0.45847,Benin,2,0.167805627
3.55242,11.71873,260.68781,159,12,0,0.03459,2075,0,1.35,4.41354,24.89765,21.45887,20.80362,0.92777,197,9571,25.5921,560198.5178,1295510.996,1.26402,Benin,1,0
3.18846,11.72689,127.29598,223,14,0,0.33266,2092,1,0.68333,4.33066,25.00939,3.05369,3.61037,3.61037,197,9571,17.24922,520535.7002,1296360.766,0.94927,Benin,1,0
3.21879,11.72689,2994.55664,210,14,0,0.18627,2091,1,0.55,4.26864,22.41687,0.03794,0.72742,0.72742,197,9571,14.42884,523841.3266,1296363.153,0.61199,Benin,2,0.537729502
3.54237,11.72689,77.81224,161,14,0,0.07657,2076,1,0.86667,4.48788,23.47877,20.05878,19.44047,0.60927,197,9571,24.82841,559101.8973,1296410.758,2.29509,Benin,1,0
3.18852,11.73505,235.17014,224,14,0,0.50574,2092,1,0.81667,4.32764,24.48523,2.95445,3.89648,3.89648,197,9571,17.69172,520541.4396,1297262.634,0.08591,Benin,1,0
3.54244,11.73505,194.20497,159,14,0,0.03944,2077,1,1.33333,4.51492,22.9309,19.63242,19.07586,1.13951,197,9571,25.14805,559107.2082,1297312.669,3.15101,Benin,1,0
3.51217,11.7432,326.12094,167,14,0,0.03094,2084,1,0.78333,4.43056,19.79158,16.30472,15.70213,1.40341,197,9571,22.49273,555806.8598,1298208.398,5.707,Benin,1,0
3.52228,11.7432,337.86694,166,12,0,0.19474,2082,0,0.6,4.49895,20.64101,17.26786,16.70705,0.33366,197,9571,23.48461,556908.7458,1298210.422,4.96881,Benin,1,0
3.5425,11.7432,252.29845,159,14,0,0.01547,2077,1,0.98333,4.55438,22.40598,19.2208,18.67795,1.67182,197,9571,25.49564,559112.5227,1298214.59,4.02721,Benin,1,0
3.29987,11.75136,191.68404,186,14,0,0.38671,2085,1,0.33333,4.05155,14.45852,0.49659,0.03966,0.03966,197,9571,11.34209,532673.1885,1299076.926,0.73411,Benin,1,0
3.30998,11.75136,287.56558,185,14,0,0.40603,2084,1,0.31667,4.01561,13.87077,0.85147,0.44016,0.44016,197,9571,11.10016,533775.0351,1299078.121,0.40392,Benin,1,0
3.51223,11.75136,1085.68835,167,14,0,0.0902,2084,1,0.58333,4.41647,19.22216,15.87832,15.32354,1.10342,197,9571,22.91528,555812.2147,1299110.325,6.29498,Benin,1,0
3.52234,11.75136,1265.65796,166,14,0,0.26636,2082,1,0.58333,4.46915,20.09605,16.85531,16.30889,0.1484,197,9571,23.88993,556914.0884,1299112.351,5.70751,Benin,1,0
3.54257,11.75136,223.64519,158,14,0,0.04892,2078,1,1.05,4.59303,21.90566,18.81252,18.30212,2.02577,197,9571,25.87005,559117.8408,1299116.522,4.91287,Benin,1,0
2.99655,11.75951,99.9698,194,14,0,0.22996,2076,1,3.58333,4.19747,40.69132,17.49285,23.53289,23.53289,197,9571,37.97312,499624.0671,1299961.407,21.167,Benin,1,0
3.00666,11.75951,98.03119,190,14,0,0.2896,2077,1,3.86667,4.19289,40.36231,18.07473,22.68612,22.68612,197,9571,36.92717,500725.8871,1299961.413,20.07393,Benin,1,0
3.18869,11.75951,1323.57874,221,14,0,0.61949,2091,1,0.95,4.3832,23.05345,2.81134,3.47495,3.47495,197,9571,19.21328,520558.6813,1299968.304,2.66365,Benin,1,0
3.31004,11.75951,176.04243,192,14,0,0.47045,2086,1,0.43333,4.07778,13.0963,0.01276,0.38468,0.38468,197,9571,11.98889,533780.6391,1299980.032,0.51707,Benin,1,0
3.51229,11.75951,740.65045,167,14,0,0.21876,2084,1,0.55,4.44103,18.67897,15.46675,14.92728,0.50749,197,9571,23.36505,555817.5733,1300012.263,5.68178,Benin,1,0
3.52241,11.75951,733.82855,160,14,0,0.27951,2082,1,0.56667,4.47427,19.57751,16.44428,15.92751,0.32651,197,9571,24.322,556919.4348,1300014.29,6.48773,Benin,1,0
3.53252,11.75951,259.0162,157,14,0,0.06918,2081,1,0.66667,4.52165,20.49592,17.43263,16.94039,1.18887,197,9571,25.2908,558021.2978,1300016.358,6.05568,Benin,1,0
3.54263,11.75951,79.63787,160,12,0,0.0589,2079,0,1.16667,4.60213,21.43165,18.43389,17.96379,2.20341,197,9571,26.27014,559123.1626,1300018.465,5.80365,Benin,1,0
3.55275,11.75951,49.86956,161,12,0,0.05469,2079,0,1.18333,4.71472,22.38253,19.44607,18.996,3.27515,197,9571,27.25888,560225.0291,1300020.611,5.75533,Benin,1,0
3.15841,11.76767,17.02338,241,14,0,0.24966,2085,1,2.01667,4.17306,25.62473,6.11413,6.60437,6.60437,197,9571,22.40827,517258.9992,1300868.173,4.89604,Benin,1,0
3.20897,11.76767,1050.18835,221,14,0,0.48976,2092,1,0.78333,4.43261,20.68274,0.62206,1.15467,1.15467,197,9571,18.14593,522768.0641,1300871.775,3.17593,Benin,1,0
3.23931,11.76767,1744.35791,217,14,0,0.35155,2091,1,0.61667,4.25739,17.87776,2.6749,2.11559,2.11559,197,9571,15.96034,526073.5106,1300874.412,0.31328,Benin,1,0
3.51236,11.76767,222.24274,168,14,0,0.37124,2083,1,0.53333,4.44103,18.16438,15.06126,14.5649,0.09948,197,9571,23.84051,555822.9355,1300914.211,5.15428,Benin,1,0
3.52247,11.76767,232.67622,161,14,0,0.24088,2082,1,0.73333,4.47427,19.08755,16.05957,15.58889,0.9224,197,9571,24.7794,556924.7847,1300916.241,6.11485,Benin,1,0
3.53258,11.76767,118.35844,160,14,0,0.02188,2082,1,0.78333,4.52165,20.02882,17.07066,16.62287,1.75638,197,9571,25.73128,558026.6355,1300918.31,6.91594,Benin,1,0
3.5427,11.76767,46.97087,160,14,0,0.08818,2080,1,1.08333,4.60213,20.98575,18.09238,17.6651,2.61354,197,9571,26.69474,559128.488,1300920.418,6.69752,Benin,1,0
3.55281,11.76767,69.54447,161,12,0,0.07337,2080,0,1.16667,4.71472,21.9563,19.12303,18.7142,3.56619,197,9571,27.66859,560230.3422,1300922.567,6.65687,Benin,1,0
3.51242,11.77583,256.88019,165,14,0,0.49595,2083,1,0.66667,4.4887,17.68089,14.69524,14.25052,0.71882,197,9571,24.34015,555828.3014,1301816.171,4.7412,Benin,1,0
3.52254,11.77583,228.11774,158,14,0,0.23074,2082,1,0.81667,4.44461,18.62844,15.7173,15.29606,1.51898,197,9571,25.26077,556930.1383,1301818.202,5.77226,Benin,1,0
2.35958,11.78398,24.95629,236,14,0,0.40218,2083,1,3.18333,4.12911,54.94132,13.57835,38.78569,38.78569,224,9478,66.1708,430228.3674,1302746.78,39.08973,Benin,1,0
3.36079,11.78398,92.10974,190,14,0,0.62277,2088,1,0.15,4.22718,8.49144,0.26987,0.31465,0.31465,197,9571,14.98913,539306.4768,1302692.419,2.81235,Benin,1,0
3.3709,11.78398,284.85086,180,14,0,0.58257,2087,1,0.15,4.19744,8.37184,0.96544,0.2277,0.2277,197,9571,15.29342,540408.2807,1302693.855,2.85997,Benin,1,0
3.39113,11.78398,1192.36487,172,14,0,0.13705,2086,1,0.16667,4.16683,8.56397,2.62032,1.8017,1.8017,197,9571,16.11245,542611.8919,1302696.848,4.00104,Benin,1,0
3.48215,11.78398,595.97729,192,14,0,0.65561,2086,1,0.55,4.35101,14.43002,11.31231,10.83983,0.89626,197,9571,22.26417,552528.2067,1302712.281,1.42534,Benin,2,0
3.49226,11.78398,260.44678,186,14,0,0.31889,2085,1,0.48333,4.37546,15.34139,12.31984,11.87942,0.14065,197,9571,23.11016,553630.0266,1302714.195,2.36598,Benin,1,0
3.51249,11.78398,778.52899,169,14,0,0.63419,2083,1,0.55,4.51712,17.23111,14.37662,13.98738,1.39116,197,9571,24.86251,555833.671,1302718.141,4.47432,Benin,1,0
3.36085,11.79214,152.68484,187,14,0,0.48571,2088,1,0.15,4.21325,7.60299,0.44738,1.09598,1.09598,197,9571,15.86763,539312.0346,1303594.379,1.92402,Benin,1,0
3.37096,11.79214,417.82892,181,14,0,0.54304,2087,1,0.13333,4.19135,7.47018,0.32671,0.55577,0.55577,197,9571,16.15584,540413.8261,1303595.817,1.99669,Benin,2,0.341091275
3.38108,11.79214,475.7457,173,14,0,0.38671,2087,1,0.11667,4.15242,7.49872,1.25211,0.44058,0.44058,197,9571,16.51277,541515.6189,1303597.294,2.58869,Benin,1,0
3.46199,11.79214,1397.39856,162,14,0,0.42078,2084,1,0.56667,4.29561,12.12838,8.94014,8.46611,1.41342,197,9571,21.29483,550330.0061,1303610.547,1.13162,Benin,1,0
3.4721,11.79214,3299.53931,172,14,0,0.76091,2084,1,0.4,4.34017,13.01488,9.94447,9.51052,0.92102,197,9571,22.06828,551431.8107,1303612.383,0.05173,Benin,2,0
3.51255,11.79214,498.97931,167,14,0,0.64234,2083,1,0.68333,4.52824,16.81775,14.10859,13.77841,2.07486,197,9571,25.4062,555839.0442,1303620.122,4.38047,Benin,1,0
3.37103,11.8003,1521.17517,185,14,0,1.01076,2088,1,0.13333,4.21763,6.56868,0.08638,0.92482,0.92482,197,9571,17.0224,540419.3754,1304497.789,1.1927,Benin,2,0
3.38114,11.8003,1077.04163,176,14,0,0.59597,2087,1,0.1,4.19889,6.60225,0.96641,0.09612,0.09612,197,9571,17.36195,541521.1558,1304499.268,2.03763,Benin,2,0.139708012
3.45194,11.8003,76.43719,164,14,0,0.05469,2083,1,0.45,4.28718,10.70985,7.56916,7.14599,0.82654,197,9571,21.24221,549233.6538,1304510.734,2.38612,Benin,1,0
3.46205,11.8003,627.31757,163,14,0,0.14007,2083,1,0.35,4.32624,11.6007,8.59326,8.21131,0.57724,197,9571,21.96257,550335.4446,1304512.531,1.41466,Benin,1,0
3.47216,11.8003,2211.93481,161,13,0,0.29855,2083,1,0.4,4.37222,12.52521,9.63461,9.28524,0.18676,197,9571,22.71362,551437.2369,1304514.368,0.85946,Benin,2,0
3.48228,11.8003,947.06287,161,14,0,0.4222,2084,1,0.56667,4.38898,13.47644,10.68815,10.36509,0.49371,197,9571,23.49242,552539.0306,1304516.245,1.38053,Benin,1,0
3.49239,11.8003,216.8196,169,14,0,0.71521,2083,1,0.65,4.3363,14.44913,11.75061,11.44902,1.21581,197,9571,24.29629,553640.8259,1304518.161,2.3458,Benin,1,0
3.51262,11.8003,369.86493,168,14,0,0.51997,2083,1,0.81667,4.47831,16.44356,13.8941,13.61792,2.70355,197,9571,25.96988,555844.4211,1304522.114,4.47056,Benin,1,0
3.37109,11.80845,1625.21606,195,14,0,1.28963,2087,1,0.11667,4.30348,5.66744,0.36367,1.27564,1.27564,197,9571,17.89251,540424.9284,1305399.771,0.69761,Benin,2,0
3.3812,11.80845,1755.10974,170,14,0,0.71663,2087,1,0.08333,4.26637,5.70761,0.54996,0.27607,0.27607,197,9571,18.21626,541526.6965,1305401.252,1.79748,Benin,2,0.269979298
3.452,11.80845,138.77791,160,14,0,0.07887,2082,1,0.28333,4.31292,10.18788,7.26799,6.95683,0.06503,197,9571,21.94835,549239.1082,1305412.727,2.83327,Benin,1,0
3.46211,11.80845,302.39011,161,14,0,0.03459,2082,1,0.45,4.35173,11.1213,8.33011,8.04129,0.26344,197,9571,22.64659,550340.8867,1305414.526,2.08576,Benin,1,0
3.47223,11.80845,809.55103,161,14,0,0.03281,2082,1,0.56667,4.38133,12.08316,9.40145,9.12576,0.67278,197,9571,23.37599,551442.6667,1305416.365,1.76157,Benin,2,0
3.48234,11.80845,323.53448,162,14,0,0.04892,2082,1,0.63333,4.38583,13.0672,10.47919,10.21026,1.10781,197,9571,24.13373,552544.4481,1305418.243,2.07018,Benin,1,0
3.49245,11.80845,148.8351,161,14,0,0.18204,2083,1,0.98333,4.39285,14.06875,11.56152,11.29475,1.90788,197,9571,24.91722,553646.2311,1305420.161,2.81032,Benin,1,0
3.51268,11.80845,699.61877,163,14,0,0.28711,2083,1,1.05,4.50055,16.11127,13.73566,13.46376,3.29424,197,9571,26.55227,555849.8016,1305424.116,4.73411,Benin,1,0
2.63283,11.81661,233.24722,257,9,0,0.23408,2085,1,3.05,4.25283,61.47413,14.13756,38.96838,38.96838,224,9478,57.73711,460003.4017,1306301.193,39.43134,Benin,1,0
3.46218,11.81661,372.60565,162,14,0,0.05469,2082,1,0.51667,4.35173,10.69667,8.15879,7.8872,1.15215,197,9571,23.34546,550346.3326,1306316.532,2.88583,Benin,2,0
3.47229,11.81661,707.55524,161,14,0,0.07004,2082,1,0.8,4.38133,11.69416,9.25081,8.97171,1.51859,197,9571,24.05399,551448.1002,1306318.372,2.66385,Benin,2,0
3.4824,11.81661,298.64856,159,14,0,0.05469,2082,1,0.91667,4.38583,12.70894,10.34498,10.05614,1.88623,197,9571,24.79132,552549.8693,1306320.251,2.87992,Benin,1,0
2.86551,11.82477,163.40202,230,9,0,0.28898,2077,1,3.36667,3.84114,41.40599,3.30221,37.91599,37.91599,2809,14875,50.51641,485349.6977,1307180.45,36.63656,Benin,1,0
3.24984,11.82477,99.84959,196,14,0,0.42078,2090,1,1.03333,4.23669,14.09208,2.45511,2.55678,1.92585,197,9571,20.85124,527215.2065,1307189.086,2.28809,Benin,1,0
3.34087,11.82477,390.84436,161,14,0,0.59477,2087,1,0.26667,4.29989,5.29759,4.08583,5.01591,5.01591,197,9571,19.11063,537130.8224,1307199.561,3.1235,Benin,1,0
3.35098,11.82477,510.49286,162,14,0,0.56591,2087,1,0.21667,4.30804,4.61125,3.1215,4.02607,4.02607,197,9571,19.22609,538232.5625,1307200.924,2.28939,Benin,2,0
3.3611,11.82477,496.56329,162,14,0,0.4552,2087,1,0.16667,4.58524,4.10998,2.27895,3.04085,3.04085,197,9571,19.40361,539334.3036,1307202.327,1.77652,Benin,2,0
3.37121,11.82477,464.30576,162,14,0,0.2458,2088,1,0.13333,4.5188,3.86647,1.49453,2.0277,2.0277,197,9571,19.6415,540436.0458,1307203.769,1.87094,Benin,1,0
3.40156,11.82477,213.17729,162,14,0,0.03459,2087,1,0.25,4.23918,4.86802,1.49273,1.22617,1.22617,197,9571,20.69397,543741.2796,1307208.337,4.08287,Benin,1,0
3.44201,11.82477,134.87965,162,14,0,0.06653,2083,1,0.23333,4.28962,8.32891,5.8802,5.56404,1.58944,197,9571,22.77888,548148.2758,1307214.985,1.85075,Benin,1,0
3.45213,11.82477,289.7074,162,14,0,0.05577,2083,1,0.38333,4.3195,9.31998,6.97929,6.6485,1.82376,197,9571,23.40116,549250.0283,1307216.747,2.09822,Benin,2,0
3.46224,11.82477,239.08859,162,14,0,0.01547,2083,1,0.51667,4.35651,10.33357,8.07838,7.73529,2.04049,197,9571,24.05789,550351.7821,1307218.548,2.79449,Benin,1,0
3.47235,11.82477,312.33383,162,14,0,0.10377,2083,1,0.8,4.40357,11.36364,9.17748,8.82589,2.35393,197,9571,24.74634,551453.5374,1307220.39,3.56617,Benin,1,0
3.49258,11.82477,325.52249,161,14,0,0.24798,2083,1,1.21667,4.4379,13.45806,11.37568,11.01399,3.22001,197,9571,26.20825,553657.0524,1307224.192,4.19212,Benin,1,0
3.5027,11.82477,775.24432,159,14,0,0.27606,2084,1,1.16667,4.46216,14.51747,12.47472,12.11024,3.95595,197,9571,26.9771,554758.8123,1307226.153,4.86279,Benin,1,0
2.86556,11.83292,139.879,221,9,0,0.40158,2077,1,3.3,3.71262,40.72067,2.67371,37.95776,37.95776,2809,14875,49.66407,485355.8796,1308082.439,36.88417,Benin,1,0
3.22967,11.83292,272.60767,184,14,0,0.18594,2091,1,0.81667,4.16766,16.02661,0.10102,0.21611,0.21611,197,9571,22.62817,525017.483,1308089.198,0.67277,Benin,1,0
3.3207,11.83292,608.8045,174,14,0,0.99784,2087,1,0.55,4.38481,6.53735,6.45991,7.17207,4.11057,197,9571,19.97121,534932.9717,1308098.963,4.07504,Benin,1,0
3.33082,11.83292,800.29034,163,14,0,0.76795,2086,1,0.33333,4.35041,5.57606,5.47135,6.39514,5.0496,197,9571,19.96067,536034.6973,1308100.248,4.53775,Benin,1,0
3.34093,11.83292,395.09482,162,14,0,0.09844,2086,1,0.43333,4.31461,4.67731,4.53549,5.40972,5.40972,197,9571,20.01096,537136.4239,1308101.572,3.69613,Benin,1,0
3.35105,11.83292,460.20193,161,14,0,0.01547,2086,1,0.38333,4.30314,3.88475,3.69243,4.35083,4.35083,197,9571,20.12162,538238.1515,1308102.936,3.02676,Benin,2,0
3.36116,11.83292,550.04272,160,14,0,0.06653,2087,1,0.35,4.25107,3.27636,2.89277,3.26642,3.26642,197,9571,20.29167,539339.8803,1308104.341,2.66287,Benin,2,0
3.37127,11.83292,588.85736,162,14,0,0.09905,2088,1,0.3,4.14967,2.96767,1.8743,2.18215,2.18215,197,9571,20.51963,540441.6102,1308105.785,2.72949,Benin,2,0
3.38139,11.83292,832.39502,161,14,0,0.07887,2089,1,0.18333,4.15132,3.05103,0.77593,1.09764,1.09764,197,9571,20.8036,541543.3412,1308107.269,3.12203,Benin,2,0
3.3915,11.83292,578.01172,165,14,0,0.02188,2088,1,0.05,4.22399,3.49853,0.32589,0.02432,0.02432,197,9571,21.14132,542645.0735,1308108.792,2.98442,Benin,1,0
3.40162,11.83292,289.38693,163,14,0,0.01547,2088,1,0.08333,4.27489,4.19523,1.42357,1.07193,1.07193,197,9571,21.53025,543746.807,1308110.356,3.2397,Benin,1,0
3.41173,11.83292,69.85399,164,14,0,0.01547,2087,1,0.18333,4.29205,5.03879,2.52251,2.15852,2.15852,197,9571,21.96769,544848.5417,1308111.96,3.53589,Benin,1,0
3.42185,11.83292,51.94408,163,14,0,0.09783,2086,1,0.36667,4.30727,5.96725,3.62156,3.25403,2.12555,197,9571,22.45079,545950.2777,1308113.603,2.49135,Benin,1,0
3.44207,11.83292,348.39166,163,14,0,0.0589,2084,1,0.18333,4.31436,7.95821,5.81974,5.45308,2.48045,197,9571,23.54248,548153.7538,1308117.01,0.95062,Benin,1,0
3.45219,11.83292,829.71082,162,14,0,0.0451,2084,1,0.35,4.32406,8.99108,6.91884,6.55393,2.70456,197,9571,24.1454,549255.4939,1308118.773,1.37702,Benin,2,0
3.4623,11.83292,398.27991,162,14,0,0.05469,2083,1,0.43333,4.36412,10.03868,8.01794,7.65501,2.9286,197,9571,24.78272,550357.2354,1308120.576,2.3061,Benin,2,0
3.47242,11.83292,96.94082,163,14,0,0.05577,2083,1,0.65,4.42509,11.09684,9.11703,8.75597,3.19009,197,9571,25.45185,551458.9783,1308122.419,3.34206,Benin,1,0
3.48253,11.83292,121.6536,161,14,0,0.03459,2083,1,0.76667,4.42405,12.16281,10.21605,9.857,3.59639,197,9571,26.15037,552560.7227,1308124.301,4.41023,Benin,1,0
3.49265,11.83292,226.97327,160,12,0,0.04641,2084,0,0.96667,4.43912,13.2347,11.31507,10.95801,3.99645,197,9571,26.87597,553662.4687,1308126.224,4.98545,Benin,1,0
3.31065,11.84108,439.39227,163,14,0,0.46353,2086,1,0.48333,4.33369,7.22546,7.8368,7.52814,2.69682,197,9571,20.94059,533836.8894,1308999.738,2.66111,Benin,1,0
3.32076,11.84108,470.81137,161,14,0,0.33925,2085,1,0.43333,4.35573,6.17645,6.87065,7.75854,3.66877,197,9571,20.87273,534938.6016,1309000.984,3.63286,Benin,1,0
3.33088,11.84108,404.80426,161,14,0,0.13126,2085,1,0.5,4.30399,5.14965,5.95198,6.67393,4.69853,197,9571,20.863,536040.3148,1309002.269,4.66296,Benin,1,0
3.34099,11.84108,217.52348,162,14,0,0.0451,2085,1,0.5,4.24453,4.16156,5.10646,5.58934,5.58934,197,9571,20.91148,537142.0291,1309003.595,4.38122,Benin,1,0
3.35111,11.84108,414.90439,161,14,0,0.09409,2085,1,0.46667,4.22242,3.24769,4.13264,4.49042,4.49042,197,9571,21.01775,538243.7444,1309004.96,3.83535,Benin,2,0
